time_step,RV_id,RV_s,RV_d,RV_speed,HV_s,HV_d,HV_speed,ref_vel,RV_in_HV_lane,RV_in_L0_zone,RV_in_L1_zone,RV_in_L2_zone,lane,state
2340,4,2504.88,1.94217,16.8102,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,5,2450.33,10.0234,20.9351,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,6,2418.08,5.45685,13.7395,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,7,2422.16,1.36273,7.67084,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,8,2399.61,2.05169,20.8109,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,9,2473.38,10.0975,19.9834,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,10,2390.94,5.9579,16.9171,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2340,11,2701.63,2.17175,15.6826,2576.17,9.97442,31.4292,49.056,0,0,0,0,2,2
2341,0,2485.6,1.95295,16.9896,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,1,2513.27,9.9369,18.9869,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,2,2456.31,2.21545,17.7488,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,3,2446.65,6.01207,15.9121,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,4,2505.89,1.94564,16.8098,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,5,2451.6,10.042,20.9485,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,6,2418.72,5.45568,13.3941,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,7,2422.95,1.37366,8.00082,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,8,2400.88,2.05285,20.8298,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,9,2474.57,10.0904,19.9835,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,10,2392.05,5.95944,17.0111,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2341,11,2702.57,2.16578,15.6822,2576.79,9.97287,30.7837,49.056,0,0,0,0,2,2
2342,0,2486.09,1.94657,16.9954,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,1,2514.03,9.99444,18.9858,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,2,2457.15,2.22265,17.8823,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,3,2447.29,6.03012,15.9121,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,4,2506.56,1.94907,16.8084,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,5,2452.46,10.0672,20.9681,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,6,2418.61,5.45648,12.8807,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,7,2423.55,1.39137,8.29134,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,8,2401.74,2.05374,20.8573,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,9,2475.37,10.0795,19.9835,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,10,2392.86,5.96177,17.1481,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2342,11,2703.2,2.15609,15.6815,2577.2,9.97043,29.9849,49.056,0,0,0,0,2,2
2343,0,2487.31,1.94079,16.9992,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,1,2515.17,10.0295,18.9852,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,2,2458.31,2.22638,17.9689,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,3,2448.24,6.04088,15.9122,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,4,2507.57,1.94945,16.8076,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,5,2453.73,10.0822,20.9808,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,6,2419.19,5.4582,12.5417,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,7,2424.23,1.40391,8.47041,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,8,2403.01,2.05373,20.8751,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,9,2476.57,10.0723,19.9835,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,10,2393.98,5.96312,17.2369,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2343,11,2704.14,2.14914,15.6811,2577.8,9.96754,29.8536,49.056,0,0,0,0,2,2
2344,0,2487.84,1.93578,17.0047,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,1,2515.93,10.0774,18.9842,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,2,2459.15,2.22984,18.0951,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,3,2448.88,6.05584,15.9123,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,4,2508.24,1.94624,16.8066,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,5,2454.58,10.1019,20.9992,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,6,2418.98,5.46154,11.915,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,7,2424.78,1.4239,8.68575,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,8,2403.87,2.05282,20.9011,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,9,2477.37,10.0616,19.9836,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,10,2394.79,5.96542,17.3664,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2344,11,2704.76,2.13823,15.6805,2578.2,9.9628,29.1624,49.056,0,0,0,0,2,2
2345,0,2488.75,1.93123,17.01,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,1,2517.06,10.1196,18.9833,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,2,2460.36,2.23117,18.2171,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,3,2449.83,6.06902,15.9125,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,4,2509.25,1.9384,16.8058,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,5,2455.86,10.1186,21.0171,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,6,2419.93,5.46565,12.2419,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,7,2425.6,1.44498,8.99452,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,8,2405.15,2.05131,20.9257,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,9,2478.56,10.0517,19.9836,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,10,2395.96,5.96763,17.4917,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2345,11,2705.7,2.12659,15.68,2578.77,9.9585,28.8477,49.056,0,0,0,0,2,2
2346,0,2489.95,1.92747,17.0135,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,1,2518.2,10.1448,18.9827,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,2,2461.53,2.23102,18.2962,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,3,2450.79,6.07692,15.9126,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,4,2510.26,1.93059,16.8053,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,5,2457.13,10.1281,21.0286,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,6,2420.95,5.47109,12.402,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,7,2426.31,1.45992,9.16667,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,8,2406.42,2.05223,20.9408,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,9,2479.76,10.0458,19.9837,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,10,2397.09,5.96913,17.5729,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2346,11,2706.64,2.11818,15.6796,2579.35,9.95714,27.8336,49.056,0,0,0,0,2,2
2347,0,2490.48,1.92449,17.0185,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,1,2518.96,10.1782,18.9819,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,2,2462.37,2.22891,18.4115,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,3,2451.43,6.08748,15.9128,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,4,2510.75,2.00506,16.8047,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,5,2457.61,10.1398,20.6527,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,6,2421.56,5.47763,12.6447,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,7,2426.89,1.4836,9.38985,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,8,2407.28,2.05827,20.9632,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,9,2480.56,10.0371,19.9837,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,10,2397.91,5.97127,17.6912,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2347,11,2707.27,2.10531,15.679,2579.73,9.95655,27.1424,49.056,0,0,0,0,2,2
2348,0,2491.65,1.92206,17.0217,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,1,2520.1,10.1979,18.9813,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,2,2463.55,2.22632,18.4862,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,3,2452.38,6.09361,15.9129,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,4,2511.75,2.05304,16.8044,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,5,2458.46,10.146,20.2556,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,6,2422.59,5.48513,12.8066,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,7,2427.63,1.50024,9.56464,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,8,2408.55,2.06612,20.9779,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,9,2481.76,10.0315,19.9837,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,10,2399.04,5.97259,17.768,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2348,11,2708.21,2.0969,15.6786,2580.3,9.95629,26.7122,49.056,0,0,0,0,2,2
2349,0,2492.48,1.91998,17.0249,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,1,2520.86,10.2155,18.9808,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,2,2464.36,2.22326,18.5592,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,3,2453.02,6.09921,15.9131,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,4,2512.42,2.09848,16.804,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,5,2458.87,10.1511,19.8544,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,6,2423.37,5.49342,12.9677,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,7,2428.19,1.51787,9.73873,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,8,2409.4,2.07784,20.9923,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,9,2482.56,10.0262,19.9838,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,10,2399.83,5.97402,17.843,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2349,11,2708.84,2.08897,15.6782,2580.66,9.95592,26.236,49.056,0,0,0,0,2,2
2350,0,2492.93,1.91873,17.0296,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,1,2521.62,10.2382,18.98,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,2,2465.21,2.21697,18.6657,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,3,2453.65,6.10667,15.9134,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,4,2513.09,2.16179,16.8036,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,5,2459.08,10.1562,19.2558,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,6,2423.94,5.50227,13.2081,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,7,2428.84,1.54568,10.0141,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,8,2410.52,1.96781,21.0137,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,9,2483.36,10.0184,19.9838,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,10,2400.65,5.97753,17.9515,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2350,11,2709.46,2.07807,15.6776,2581.02,9.95544,26.1285,49.056,0,0,0,0,2,2
2351,0,2494.15,1.91759,17.0326,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,1,2522.75,10.2509,18.9795,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,2,2466.4,2.21163,18.7348,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,3,2454.61,6.11072,15.9136,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,4,2514.1,2.2009,16.8033,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,5,2459.84,10.1585,18.8618,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,6,2425.04,5.51346,13.3674,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,7,2429.61,1.56548,10.1817,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,8,2411.79,1.88265,21.0276,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,9,2484.56,10.0136,19.9838,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,10,2401.8,5.98272,18.0216,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2351,11,2710.4,2.07136,15.6772,2581.57,9.95288,26.2171,49.056,0,0,0,0,2,2
2352,0,2494.64,1.91701,17.0369,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,1,2523.51,10.2664,18.9787,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,2,2467.25,2.20236,18.8354,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,3,2455.25,6.11587,15.9139,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,4,2514.77,2.25481,16.8029,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,5,2460,10.1606,18.2505,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,6,2425.65,5.52493,13.6049,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,7,2430.26,1.59643,10.4257,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,8,2412.65,1.76357,21.048,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,9,2485.36,10.0069,19.9839,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,10,2402.62,5.99503,18.1242,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2352,11,2711.03,2.06265,15.6767,2581.92,9.94826,25.7411,49.056,0,0,0,0,2,2
2353,0,2495.87,1.91702,17.0398,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,1,2524.65,10.2746,18.9782,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,2,2468.44,2.19527,18.9006,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,3,2456.2,6.11861,15.9141,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,4,2515.78,2.28753,16.8027,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,5,2460.88,10.1608,18.0354,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,6,2426.78,5.53856,13.7624,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,7,2431.05,1.61677,10.5944,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,8,2413.92,1.69019,21.0612,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,9,2486.55,10.0027,19.9839,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,10,2403.77,6.00676,18.1908,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2353,11,2712.02,2.05029,15.6764,2582.43,9.94515,25.6604,49.056,0,0,0,0,2,2
2354,0,2496.37,1.9175,17.0439,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,1,2525.41,10.284,18.9775,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,2,2469.29,2.18311,18.9957,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,3,2456.84,6.1219,15.9144,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,4,2516.45,2.33209,16.8023,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,5,2461.7,10.1601,18.145,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,6,2427.42,5.55264,13.9972,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,7,2431.72,1.64646,10.8476,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,8,2414.78,1.58929,21.0807,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,9,2487.35,9.99695,19.9839,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,10,2404.59,6.03051,18.2881,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2354,11,2712.64,2.02271,15.676,2582.77,9.93862,25.642,49.056,0,0,0,0,2,2
2355,0,2497.55,1.91841,17.0466,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,1,2526.55,10.2884,18.9771,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,2,2470.49,2.17396,19.0573,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,3,2457.79,6.12364,15.9147,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,4,2517.46,2.35878,16.8021,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,5,2462.87,10.1589,18.2219,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,6,2428.53,5.56775,14.1529,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,7,2432.53,1.66588,11.0133,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,8,2416.05,1.52831,21.0933,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,9,2488.55,9.99337,19.9839,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,10,2405.75,6.05064,18.3513,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2355,11,2713.58,2.00554,15.6757,2583.26,9.93356,25.6151,49.056,0,0,0,0,2,2
2356,0,2498.05,1.91942,17.0504,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,1,2527.3,10.2924,18.9765,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,2,2471.34,2.15882,19.1472,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,3,2458.43,6.12508,15.9151,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,4,2518.13,2.39427,16.8018,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,5,2463.71,10.1558,18.3348,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,6,2429.17,5.58426,14.3852,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,7,2433.22,1.69384,11.2606,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,8,2416.91,1.44644,21.1118,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,9,2489.35,9.98843,19.984,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,10,2407.35,6.08162,18.4436,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2356,11,2714.21,1.98113,15.6753,2583.57,9.926,24.843,49.056,0,0,0,0,2,2
2357,0,2499.27,1.92129,17.053,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,1,2528.44,10.2933,18.9761,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,2,2472.55,2.14775,19.2054,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,3,2459.38,6.12574,15.9154,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,4,2519.13,2.41516,16.8016,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,5,2464.88,10.1529,18.408,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,6,2430.35,5.60284,14.5392,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,7,2434.05,1.71188,11.4251,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,8,2418.19,1.39802,21.1237,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,9,2490.55,9.98571,19.984,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,10,2408.52,6.01657,18.5035,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2357,11,2715.15,1.96591,15.6751,2584.03,9.92034,24.843,49.056,0,0,0,0,2,2
2358,0,2499.81,1.92316,17.0566,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,1,2529.2,10.2925,18.9755,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,2,2473.4,2.12971,19.2902,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,3,2460.02,6.12571,15.9158,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,4,2519.81,2.44237,16.8013,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,5,2465.72,10.1478,18.5146,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,6,2431.02,5.62253,14.769,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,7,2434.75,1.73788,11.6707,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,8,2419.05,1.33464,21.1413,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,9,2491.35,9.98161,19.984,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,10,2409.34,5.92565,18.5908,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2358,11,2715.78,1.94492,15.6747,2584.33,9.91375,24.1471,49.056,0,0,0,0,2,2
2359,0,2500.96,1.92541,17.059,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,1,2530.34,10.2905,18.9751,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,2,2474.61,2.11728,19.3452,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,3,2460.98,6.12529,15.9161,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,4,2520.81,2.45798,16.8011,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,5,2466.9,10.1435,18.5836,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,6,2432.17,5.64202,14.9213,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,7,2435.61,1.75462,11.8336,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,8,2420.33,1.29855,21.1526,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,9,2492.55,9.97935,19.984,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,10,2410.51,5.86939,18.6475,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2359,11,2716.72,1.93166,15.6745,2584.79,9.91005,23.721,49.056,0,0,0,0,2,2
2360,0,2501.47,1.9278,17.0624,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,1,2531.1,10.2854,18.9746,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,2,2475.46,2.09842,19.4254,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,3,2461.61,6.12395,15.9166,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,4,2521.48,2.47762,16.8008,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,5,2467.74,10.1363,18.6839,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,6,2432.83,5.66356,15.1484,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,7,2436.29,1.78081,12.0766,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,8,2421,1.25372,20.9758,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,9,2493.35,9.97619,19.9841,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,10,2411.33,5.79201,18.7302,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2360,11,2717.34,1.9136,15.6742,2585.08,9.90538,22.926,49.056,0,0,0,0,2,2
2361,0,2502.68,1.93047,17.0646,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,1,2532.24,10.2809,18.9742,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,2,2476.68,2.08547,19.4773,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,3,2462.57,6.1226,15.9169,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,4,2522.49,2.4882,16.8006,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,5,2468.93,10.1307,18.7488,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,6,2434.05,5.68477,15.2988,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,7,2437.18,1.80415,12.2378,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,8,2421.87,1.23008,20.5832,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,9,2494.55,9.97439,19.9841,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,10,2412.51,5.74501,18.7838,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2361,11,2718.28,1.90253,15.674,2585.5,9.90089,22.8991,49.056,0,0,0,0,2,2
2362,0,2503.21,1.93392,17.0679,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,1,2533,10.2721,18.9738,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,2,2477.53,2.06642,19.553,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,3,2463.21,6.11987,15.9175,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,4,2523.16,2.50079,16.8003,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,5,2469.77,10.1217,18.8433,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,6,2434.73,5.70569,15.5187,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,7,2437.9,1.83808,12.4784,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,8,2422.11,1.20312,19.9809,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,9,2495.35,9.97207,19.9841,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,10,2413.34,5.6807,18.862,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2362,11,2718.91,1.8874,15.6738,2585.78,9.89476,22.576,49.056,0,0,0,0,2,2
2363,0,2504.4,1.93776,17.07,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,1,2534.13,10.2653,18.9735,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,2,2478.75,2.05474,19.6021,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
